"cell_ind","row","col","lat","lon"
6594,29,112,50.28125,-121.53125
6595,27,114,50.15625,-121.40625
6596,28,114,50.21875,-121.40625
6597,28,115,50.21875,-121.34375
6598,29,114,50.28125,-121.40625
6599,29,115,50.28125,-121.34375
6600,29,114,50.28125,-121.40625
6601,30,113,50.34375,-121.46875
6602,30,114,50.34375,-121.40625
6603,30,115,50.34375,-121.34375
6604,30,114,50.34375,-121.40625
6605,31,112,50.40625,-121.53125
6606,31,113,50.40625,-121.46875
6607,30,114,50.34375,-121.40625
6608,33,112,50.53125,-121.53125
6609,32,112,50.46875,-121.53125
6610,32,113,50.46875,-121.46875
6611,32,114,50.46875,-121.40625
6612,31,114,50.40625,-121.40625
6613,26,141,50.09375,-119.71875
6614,26,140,50.09375,-119.78125
6615,26,139,50.09375,-119.84375
6616,25,138,50.03125,-119.90625
6617,25,137,50.03125,-119.96875
6618,26,137,50.09375,-119.96875
6619,27,136,50.15625,-120.03125
6620,28,135,50.21875,-120.09375
6621,27,134,50.15625,-120.15625
6622,27,133,50.15625,-120.21875
6623,27,132,50.15625,-120.28125
6624,27,131,50.15625,-120.34375
6625,28,130,50.21875,-120.40625
6626,28,129,50.21875,-120.46875
6627,27,128,50.15625,-120.53125
6628,27,127,50.15625,-120.59375
6629,27,126,50.15625,-120.65625
6630,27,125,50.15625,-120.71875
6631,26,125,50.09375,-120.71875
6632,26,124,50.09375,-120.78125
6633,26,123,50.09375,-120.84375
6634,27,123,50.15625,-120.84375
6635,27,122,50.15625,-120.90625
6636,27,121,50.15625,-120.96875
6637,27,120,50.15625,-121.03125
6638,28,119,50.21875,-121.09375
6639,29,118,50.28125,-121.15625
6640,29,117,50.28125,-121.21875
6641,30,117,50.34375,-121.21875
6642,31,116,50.40625,-121.28125
6643,31,115,50.40625,-121.34375
6644,34,113,50.59375,-121.46875
6645,33,114,50.53125,-121.40625
6646,32,115,50.46875,-121.34375
6647,32,116,50.46875,-121.28125
6648,31,119,50.40625,-121.09375
6649,31,118,50.40625,-121.15625
6650,31,117,50.40625,-121.21875
6651,32,117,50.46875,-121.21875
6652,32,116,50.46875,-121.28125
6653,34,119,50.59375,-121.09375
6654,34,118,50.59375,-121.15625
6655,33,118,50.53125,-121.15625
6656,33,117,50.53125,-121.21875
6657,33,116,50.53125,-121.28125
6658,35,113,50.65625,-121.46875
6659,35,114,50.65625,-121.40625
6660,34,115,50.59375,-121.34375
6661,34,116,50.59375,-121.28125
6662,35,115,50.65625,-121.34375
6663,34,116,50.59375,-121.28125
6664,35,117,50.65625,-121.21875
6665,35,116,50.65625,-121.28125
6666,36,114,50.71875,-121.40625
6667,36,115,50.71875,-121.34375
6668,36,116,50.71875,-121.28125
6669,44,129,51.21875,-120.46875
6670,44,130,51.21875,-120.40625
6671,45,129,51.28125,-120.46875
6672,45,128,51.28125,-120.53125
6673,45,127,51.28125,-120.59375
6674,45,126,51.28125,-120.65625
6675,45,125,51.28125,-120.71875
6676,46,125,51.34375,-120.71875
6677,46,124,51.34375,-120.78125
6678,45,123,51.28125,-120.84375
6679,45,122,51.28125,-120.90625
6680,45,121,51.28125,-120.96875
6681,45,120,51.28125,-121.03125
6682,45,119,51.28125,-121.09375
6683,45,118,51.28125,-121.15625
6684,44,118,51.21875,-121.15625
6685,44,117,51.21875,-121.21875
6686,44,116,51.21875,-121.28125
6687,44,115,51.21875,-121.34375
6688,43,114,51.15625,-121.40625
6689,43,113,51.15625,-121.46875
6690,42,113,51.09375,-121.46875
6691,41,113,51.03125,-121.46875
6692,40,113,50.96875,-121.46875
6693,39,114,50.90625,-121.40625
6694,38,114,50.84375,-121.40625
6695,38,115,50.84375,-121.34375
6696,37,116,50.78125,-121.28125
6697,36,116,50.71875,-121.28125
6698,37,117,50.78125,-121.21875
6699,36,116,50.71875,-121.28125
6700,35,119,50.65625,-121.09375
6701,36,119,50.71875,-121.09375
6702,36,118,50.71875,-121.15625
6703,36,117,50.71875,-121.21875
6704,38,119,50.84375,-121.09375
6705,38,118,50.84375,-121.15625
6706,37,119,50.78125,-121.09375
6707,36,120,50.71875,-121.03125
6708,37,120,50.78125,-121.03125
6709,36,121,50.71875,-120.96875
6710,37,121,50.78125,-120.96875
6711,43,129,51.15625,-120.46875
6712,43,128,51.15625,-120.53125
6713,43,127,51.15625,-120.59375
6714,43,126,51.15625,-120.65625
6715,43,125,51.15625,-120.71875
6716,43,124,51.15625,-120.78125
6717,42,124,51.09375,-120.78125
6718,42,123,51.09375,-120.84375
6719,43,123,51.15625,-120.84375
6720,43,122,51.15625,-120.90625
6721,42,122,51.09375,-120.90625
6722,41,122,51.03125,-120.90625
6723,40,121,50.96875,-120.96875
6724,39,121,50.90625,-120.96875
6725,38,121,50.84375,-120.96875
6726,37,122,50.78125,-120.90625
6727,37,121,50.78125,-120.96875
6728,35,122,50.65625,-120.90625
6729,36,122,50.71875,-120.90625
6730,36,123,50.71875,-120.84375
6731,36,122,50.71875,-120.90625
6732,35,123,50.65625,-120.84375
6733,35,124,50.65625,-120.78125
6734,36,124,50.71875,-120.78125
6735,37,124,50.78125,-120.78125
6736,38,122,50.84375,-120.90625
6737,38,123,50.84375,-120.84375
6738,37,124,50.78125,-120.78125
6739,38,124,50.84375,-120.78125
6740,37,124,50.78125,-120.78125
6741,36,125,50.71875,-120.71875
6742,37,125,50.78125,-120.71875
6743,35,125,50.65625,-120.71875
6744,36,126,50.71875,-120.65625
6745,35,126,50.65625,-120.65625
6746,36,126,50.71875,-120.65625
6747,37,126,50.78125,-120.65625
6748,36,126,50.71875,-120.65625
6749,34,129,50.59375,-120.46875
6750,35,129,50.65625,-120.46875
6751,35,128,50.65625,-120.53125
6752,35,127,50.65625,-120.59375
6753,36,127,50.71875,-120.59375
6754,39,128,50.90625,-120.53125
6755,40,127,50.96875,-120.59375
6756,40,126,50.96875,-120.65625
6757,40,125,50.96875,-120.71875
6758,39,125,50.90625,-120.71875
6759,38,126,50.84375,-120.65625
6760,38,127,50.84375,-120.59375
6761,37,128,50.78125,-120.53125
6762,36,128,50.71875,-120.53125
6763,35,130,50.65625,-120.40625
6764,36,130,50.71875,-120.40625
6765,37,129,50.78125,-120.46875
6766,37,130,50.78125,-120.40625
6767,36,130,50.71875,-120.40625
6768,33,129,50.53125,-120.46875
6769,33,130,50.53125,-120.40625
6770,34,131,50.59375,-120.34375
6771,35,131,50.65625,-120.34375
6772,38,164,50.84375,-118.28125
6773,37,164,50.78125,-118.28125
6774,37,163,50.78125,-118.34375
6775,36,163,50.71875,-118.34375
6776,35,163,50.65625,-118.34375
6777,34,162,50.59375,-118.40625
6778,33,162,50.53125,-118.40625
6779,32,161,50.46875,-118.46875
6780,31,160,50.40625,-118.53125
6781,30,160,50.34375,-118.53125
6782,29,159,50.28125,-118.59375
6783,29,158,50.28125,-118.65625
6784,28,158,50.21875,-118.65625
6785,29,157,50.28125,-118.71875
6786,29,156,50.28125,-118.78125
6787,29,155,50.28125,-118.84375
6788,30,156,50.34375,-118.78125
6789,31,156,50.40625,-118.78125
6790,32,157,50.46875,-118.71875
6791,33,157,50.53125,-118.71875
6792,34,157,50.59375,-118.71875
6793,34,156,50.59375,-118.78125
6794,34,155,50.59375,-118.84375
6795,33,154,50.53125,-118.90625
6796,33,153,50.53125,-118.96875
6797,33,152,50.53125,-119.03125
6798,33,151,50.53125,-119.09375
6799,34,150,50.59375,-119.15625
6800,35,151,50.65625,-119.09375
6801,36,152,50.71875,-119.03125
6802,37,152,50.78125,-119.03125
6803,37,153,50.78125,-118.96875
6804,38,153,50.84375,-118.96875
6805,38,152,50.84375,-119.03125
6806,39,152,50.90625,-119.03125
6807,40,152,50.96875,-119.03125
6808,40,151,50.96875,-119.09375
6809,40,150,50.96875,-119.15625
6810,40,149,50.96875,-119.21875
6811,40,148,50.96875,-119.28125
6812,39,147,50.90625,-119.34375
6813,39,146,50.90625,-119.40625
6814,39,145,50.90625,-119.46875
6815,39,144,50.90625,-119.53125
6816,38,143,50.84375,-119.59375
6817,38,142,50.84375,-119.65625
6818,38,141,50.84375,-119.71875
6819,37,141,50.78125,-119.71875
6820,36,140,50.71875,-119.78125
6821,35,139,50.65625,-119.84375
6822,35,138,50.65625,-119.90625
6823,35,137,50.65625,-119.96875
6824,35,136,50.65625,-120.03125
6825,35,135,50.65625,-120.09375
6826,35,134,50.65625,-120.15625
6827,35,133,50.65625,-120.21875
6828,35,132,50.65625,-120.28125
6829,35,131,50.65625,-120.34375
6830,37,137,50.78125,-119.96875
6831,36,137,50.71875,-119.96875
6832,36,136,50.71875,-120.03125
6833,36,135,50.71875,-120.09375
6834,36,134,50.71875,-120.15625
6835,36,133,50.71875,-120.21875
6836,36,132,50.71875,-120.28125
6837,36,131,50.71875,-120.34375
6838,37,132,50.78125,-120.28125
6839,37,131,50.78125,-120.34375
6840,39,130,50.90625,-120.40625
6841,38,131,50.84375,-120.34375
6842,37,131,50.78125,-120.34375
6843,39,135,50.90625,-120.09375
6844,39,134,50.90625,-120.15625
6845,38,134,50.84375,-120.15625
6846,38,133,50.84375,-120.21875
6847,38,132,50.84375,-120.28125
6848,41,132,51.03125,-120.28125
6849,41,131,51.03125,-120.34375
6850,40,132,50.96875,-120.28125
6851,39,131,50.90625,-120.34375
6852,39,132,50.90625,-120.28125
6853,40,135,50.96875,-120.09375
6854,40,134,50.96875,-120.15625
6855,39,133,50.90625,-120.21875
6856,39,132,50.90625,-120.28125
6857,41,130,51.03125,-120.40625
6858,42,130,51.09375,-120.40625
6859,42,131,51.09375,-120.34375
6860,42,132,51.09375,-120.28125
6861,41,133,51.03125,-120.21875
6862,43,130,51.15625,-120.40625
6863,43,131,51.15625,-120.34375
6864,43,132,51.15625,-120.28125
6865,43,133,51.15625,-120.21875
6866,42,133,51.09375,-120.21875
6867,41,134,51.03125,-120.15625
6868,42,134,51.09375,-120.15625
6869,41,135,51.03125,-120.09375
6870,42,134,51.09375,-120.15625
6871,39,139,50.90625,-119.84375
6872,39,138,50.90625,-119.90625
6873,38,137,50.84375,-119.96875
6874,39,137,50.90625,-119.96875
6875,39,136,50.90625,-120.03125
6876,40,136,50.96875,-120.03125
6877,41,136,51.03125,-120.03125
6878,42,136,51.09375,-120.03125
6879,42,135,51.09375,-120.09375
6880,43,134,51.15625,-120.15625
6881,49,141,51.53125,-119.71875
6882,48,141,51.46875,-119.71875
6883,47,141,51.40625,-119.71875
6884,46,141,51.34375,-119.71875
6885,46,140,51.34375,-119.78125
6886,46,139,51.34375,-119.84375
6887,46,138,51.34375,-119.90625
6888,45,138,51.28125,-119.90625
6889,44,137,51.21875,-119.96875
6890,44,136,51.21875,-120.03125
6891,44,135,51.21875,-120.09375
6892,43,134,51.15625,-120.15625
6893,44,133,51.21875,-120.21875
6894,44,134,51.21875,-120.15625
6895,45,135,51.28125,-120.09375
6896,46,134,51.34375,-120.15625
6897,46,131,51.34375,-120.34375
6898,45,132,51.28125,-120.28125
6899,45,133,51.28125,-120.21875
6900,46,133,51.34375,-120.21875
6901,46,134,51.34375,-120.15625
6902,46,136,51.34375,-120.03125
6903,46,135,51.34375,-120.09375
6904,46,134,51.34375,-120.15625
6905,47,134,51.40625,-120.15625
6906,46,134,51.34375,-120.15625
6907,47,130,51.40625,-120.40625
6908,47,131,51.40625,-120.34375
6909,47,132,51.40625,-120.28125
6910,47,133,51.40625,-120.21875
6911,50,130,51.59375,-120.40625
6912,49,130,51.53125,-120.40625
6913,49,131,51.53125,-120.34375
6914,50,131,51.59375,-120.34375
6915,50,132,51.59375,-120.28125
6916,49,133,51.53125,-120.21875
6917,48,133,51.46875,-120.21875
6918,47,133,51.40625,-120.21875
6919,48,136,51.46875,-120.03125
6920,47,136,51.40625,-120.03125
6921,47,135,51.40625,-120.09375
6922,48,134,51.46875,-120.15625
6923,48,138,51.46875,-119.90625
6924,48,137,51.46875,-119.96875
6925,49,136,51.53125,-120.03125
6926,49,135,51.53125,-120.09375
6927,48,135,51.46875,-120.09375
6928,48,134,51.46875,-120.15625
6929,53,134,51.78125,-120.15625
6930,53,133,51.78125,-120.21875
6931,53,132,51.78125,-120.28125
6932,52,131,51.71875,-120.34375
6933,51,131,51.65625,-120.34375
6934,51,132,51.65625,-120.28125
6935,51,133,51.65625,-120.21875
6936,50,133,51.59375,-120.21875
6937,50,134,51.59375,-120.15625
6938,51,134,51.65625,-120.15625
6939,51,135,51.65625,-120.09375
6940,52,133,51.71875,-120.21875
6941,52,134,51.71875,-120.15625
6942,51,135,51.65625,-120.09375
6943,52,135,51.71875,-120.09375
6944,51,135,51.65625,-120.09375
6945,50,136,51.59375,-120.03125
6946,51,136,51.65625,-120.03125
6947,49,128,51.53125,-120.53125
6948,49,127,51.53125,-120.59375
6949,49,126,51.53125,-120.65625
6950,49,125,51.53125,-120.71875
6951,49,124,51.53125,-120.78125
6952,49,123,51.53125,-120.84375
6953,49,122,51.53125,-120.90625
6954,50,121,51.59375,-120.96875
6955,50,120,51.59375,-121.03125
6956,50,119,51.59375,-121.09375
6957,50,118,51.59375,-121.15625
6958,50,117,51.59375,-121.21875
6959,50,116,51.59375,-121.28125
6960,51,116,51.65625,-121.28125
6961,51,117,51.65625,-121.21875
6962,52,118,51.71875,-121.15625
6963,53,119,51.78125,-121.09375
6964,53,120,51.78125,-121.03125
6965,53,121,51.78125,-120.96875
6966,53,122,51.78125,-120.90625
6967,53,123,51.78125,-120.84375
6968,54,123,51.84375,-120.84375
6969,54,124,51.84375,-120.78125
6970,54,125,51.84375,-120.71875
6971,54,126,51.84375,-120.65625
6972,54,127,51.84375,-120.59375
6973,55,128,51.90625,-120.53125
6974,55,129,51.90625,-120.46875
6975,55,130,51.90625,-120.40625
6976,55,131,51.90625,-120.34375
6977,55,132,51.90625,-120.28125
6978,55,133,51.90625,-120.21875
6979,55,134,51.90625,-120.15625
6980,55,135,51.90625,-120.09375
6981,54,135,51.84375,-120.09375
6982,54,136,51.84375,-120.03125
6983,53,136,51.78125,-120.03125
6984,52,136,51.71875,-120.03125
6985,51,136,51.65625,-120.03125
6986,56,145,51.96875,-119.46875
6987,56,144,51.96875,-119.53125
6988,55,144,51.90625,-119.53125
6989,55,143,51.90625,-119.59375
6990,54,143,51.84375,-119.59375
6991,54,142,51.84375,-119.65625
6992,53,142,51.78125,-119.65625
6993,53,141,51.78125,-119.71875
6994,52,141,51.71875,-119.71875
6995,51,140,51.65625,-119.78125
6996,51,139,51.65625,-119.84375
6997,51,138,51.65625,-119.90625
6998,51,137,51.65625,-119.96875
6999,49,138,51.53125,-119.90625
7000,50,138,51.59375,-119.90625
7001,49,140,51.53125,-119.78125
7002,50,140,51.59375,-119.78125
7003,49,143,51.53125,-119.59375
7004,49,142,51.53125,-119.65625
7005,50,141,51.59375,-119.71875
7006,50,144,51.59375,-119.53125
7007,50,143,51.59375,-119.59375
7008,50,142,51.59375,-119.65625
7009,51,141,51.65625,-119.71875
7010,50,142,51.59375,-119.65625
7011,54,146,51.84375,-119.40625
7012,53,146,51.78125,-119.40625
7013,53,145,51.78125,-119.46875
7014,53,144,51.78125,-119.53125
7015,52,144,51.71875,-119.53125
7016,52,143,51.71875,-119.59375
7017,51,143,51.65625,-119.59375
7018,52,145,51.71875,-119.46875
7019,51,144,51.65625,-119.53125
7020,50,145,51.59375,-119.46875
7021,51,145,51.65625,-119.46875
7022,50,147,51.59375,-119.34375
7023,51,147,51.65625,-119.34375
7024,51,146,51.65625,-119.40625
7025,51,148,51.65625,-119.28125
7026,52,148,51.71875,-119.28125
7027,52,147,51.71875,-119.34375
7028,53,149,51.78125,-119.21875
7029,53,148,51.78125,-119.28125
7030,53,147,51.78125,-119.34375
7031,54,147,51.84375,-119.34375
7032,53,147,51.78125,-119.34375
7033,54,149,51.84375,-119.21875
7034,54,148,51.84375,-119.28125
7035,57,150,52.03125,-119.15625
7036,56,150,51.96875,-119.15625
7037,56,149,51.96875,-119.21875
7038,55,149,51.90625,-119.21875
7039,55,148,51.90625,-119.28125
7040,54,148,51.84375,-119.28125
7041,55,146,51.90625,-119.40625
7042,55,147,51.90625,-119.34375
7043,56,146,51.96875,-119.40625
7044,56,147,51.96875,-119.34375
7045,56,148,51.96875,-119.28125
7046,56,147,51.96875,-119.34375
7047,57,146,52.03125,-119.40625
7048,56,147,51.96875,-119.34375
7049,57,149,52.03125,-119.21875
7050,57,148,52.03125,-119.28125
7051,57,147,52.03125,-119.34375
7052,60,146,52.21875,-119.40625
7053,59,146,52.15625,-119.40625
7054,58,146,52.09375,-119.40625
7055,58,147,52.09375,-119.34375
7056,57,147,52.03125,-119.34375
7057,59,156,52.15625,-118.78125
7058,59,155,52.15625,-118.84375
7059,59,154,52.15625,-118.90625
7060,59,153,52.15625,-118.96875
7061,59,152,52.15625,-119.03125
7062,59,151,52.15625,-119.09375
7063,58,151,52.09375,-119.09375
7064,58,150,52.09375,-119.15625
7065,58,149,52.09375,-119.21875
7066,58,148,52.09375,-119.28125
7067,59,147,52.15625,-119.34375
7068,59,148,52.15625,-119.28125
7069,59,150,52.15625,-119.15625
7070,59,149,52.15625,-119.21875
7071,59,148,52.15625,-119.28125
7072,61,145,52.28125,-119.46875
7073,61,146,52.28125,-119.40625
7074,61,147,52.28125,-119.34375
7075,61,148,52.28125,-119.28125
7076,60,148,52.21875,-119.28125
7077,60,149,52.21875,-119.21875
7078,60,151,52.21875,-119.09375
7079,60,150,52.21875,-119.15625
7080,60,149,52.21875,-119.21875
7081,61,149,52.28125,-119.21875
7082,60,149,52.21875,-119.21875
7083,62,156,52.34375,-118.78125
7084,61,155,52.28125,-118.84375
7085,61,154,52.28125,-118.90625
7086,61,153,52.28125,-118.96875
7087,61,152,52.28125,-119.03125
7088,61,151,52.28125,-119.09375
7089,61,150,52.28125,-119.15625
7090,62,152,52.34375,-119.03125
7091,63,151,52.40625,-119.09375
7092,63,150,52.40625,-119.15625
7093,64,154,52.46875,-118.90625
7094,64,153,52.46875,-118.96875
7095,64,152,52.46875,-119.03125
7096,64,151,52.46875,-119.09375
7097,64,150,52.46875,-119.15625
7098,66,147,52.59375,-119.34375
7099,66,148,52.59375,-119.28125
7100,66,149,52.59375,-119.21875
7101,65,150,52.53125,-119.15625
7102,65,151,52.53125,-119.09375
7103,64,150,52.46875,-119.15625
7104,62,145,52.34375,-119.46875
7105,62,146,52.34375,-119.40625
7106,63,147,52.40625,-119.34375
7107,63,148,52.40625,-119.28125
7108,63,149,52.40625,-119.21875
7109,64,149,52.46875,-119.21875
7110,65,148,52.53125,-119.28125
7111,64,148,52.46875,-119.28125
7112,63,146,52.40625,-119.40625
7113,64,145,52.46875,-119.46875
7114,64,146,52.46875,-119.40625
7115,65,146,52.53125,-119.40625
7116,67,147,52.65625,-119.34375
7117,67,146,52.65625,-119.40625
7118,66,146,52.59375,-119.40625
7119,65,146,52.53125,-119.40625
7120,64,144,52.46875,-119.53125
7121,65,145,52.53125,-119.46875
7122,64,143,52.46875,-119.59375
7123,65,143,52.53125,-119.59375
7124,65,144,52.53125,-119.53125
7125,67,144,52.65625,-119.53125
7126,66,143,52.59375,-119.59375
7127,66,141,52.59375,-119.71875
7128,66,142,52.59375,-119.65625
7129,67,141,52.65625,-119.71875
7130,67,142,52.65625,-119.65625
7131,67,143,52.65625,-119.59375
7132,67,142,52.65625,-119.65625
7133,68,142,52.71875,-119.65625
7134,67,142,52.65625,-119.65625
7135,28,107,50.21875,-121.84375
7136,28,108,50.21875,-121.78125
7137,29,108,50.28125,-121.78125
7138,30,107,50.34375,-121.84375
7139,29,107,50.28125,-121.84375
7140,28,106,50.21875,-121.90625
7141,29,106,50.28125,-121.90625
7142,30,106,50.34375,-121.90625
7143,29,106,50.28125,-121.90625
7144,28,105,50.21875,-121.96875
7145,29,105,50.28125,-121.96875
7146,30,102,50.34375,-122.15625
7147,30,103,50.34375,-122.09375
7148,30,104,50.34375,-122.03125
7149,30,105,50.34375,-121.96875
7150,29,105,50.28125,-121.96875
7151,29,102,50.28125,-122.15625
7152,29,103,50.28125,-122.09375
7153,29,104,50.28125,-122.03125
7154,27,105,50.15625,-121.96875
7155,28,104,50.21875,-122.03125
7156,27,104,50.15625,-122.03125
7157,27,103,50.15625,-122.09375
7158,27,100,50.15625,-122.28125
7159,27,101,50.15625,-122.21875
7160,27,102,50.15625,-122.15625
7161,30,108,50.34375,-121.78125
7162,31,108,50.40625,-121.78125
7163,32,107,50.46875,-121.84375
7164,33,107,50.53125,-121.84375
7165,33,105,50.53125,-121.96875
7166,33,106,50.53125,-121.90625
7167,29,100,50.28125,-122.28125
7168,30,100,50.34375,-122.28125
7169,30,99,50.34375,-122.34375
7170,31,99,50.40625,-122.34375
7171,31,100,50.40625,-122.28125
7172,32,100,50.46875,-122.28125
7173,32,101,50.46875,-122.21875
7174,33,102,50.53125,-122.15625
7175,33,103,50.53125,-122.09375
7176,34,103,50.59375,-122.09375
7177,35,103,50.65625,-122.09375
7178,35,104,50.65625,-122.03125
7179,35,105,50.65625,-121.96875
7180,35,101,50.65625,-122.21875
7181,36,100,50.71875,-122.28125
7182,36,97,50.71875,-122.46875
7183,36,98,50.71875,-122.40625
7184,36,99,50.71875,-122.34375
7185,36,100,50.71875,-122.28125
7186,33,99,50.53125,-122.34375
7187,34,99,50.59375,-122.34375
7188,35,99,50.65625,-122.34375
7189,35,100,50.65625,-122.28125
7190,35,99,50.65625,-122.34375
7191,36,96,50.71875,-122.53125
7192,35,96,50.65625,-122.53125
7193,35,97,50.65625,-122.46875
7194,34,97,50.59375,-122.46875
7195,32,97,50.46875,-122.46875
7196,33,97,50.53125,-122.46875
7197,31,96,50.40625,-122.53125
7198,32,95,50.46875,-122.59375
7199,33,96,50.53125,-122.53125
7200,33,97,50.53125,-122.46875
7201,37,103,50.78125,-122.09375
7202,38,103,50.84375,-122.09375
7203,43,96,51.15625,-122.53125
7204,42,96,51.09375,-122.53125
7205,41,97,51.03125,-122.46875
7206,41,98,51.03125,-122.40625
7207,40,99,50.96875,-122.34375
7208,40,100,50.96875,-122.28125
7209,39,101,50.90625,-122.21875
7210,38,102,50.84375,-122.15625
7211,39,102,50.90625,-122.15625
7212,38,102,50.84375,-122.15625
7213,39,103,50.90625,-122.09375
7214,38,102,50.84375,-122.15625
7215,38,99,50.84375,-122.34375
7216,37,99,50.78125,-122.34375
7217,37,97,50.78125,-122.46875
7218,38,98,50.84375,-122.40625
7219,39,96,50.90625,-122.53125
7220,38,97,50.84375,-122.46875
7221,39,97,50.90625,-122.46875
7222,38,97,50.84375,-122.46875
7223,37,95,50.78125,-122.59375
7224,37,96,50.78125,-122.53125
7225,38,96,50.84375,-122.53125
7226,38,93,50.84375,-122.71875
7227,38,94,50.84375,-122.65625
7228,39,94,50.90625,-122.65625
7229,43,88,51.15625,-123.03125
7230,43,89,51.15625,-122.96875
7231,43,90,51.15625,-122.90625
7232,42,91,51.09375,-122.84375
7233,42,92,51.09375,-122.78125
7234,41,92,51.03125,-122.78125
7235,40,93,50.96875,-122.71875
7236,39,94,50.90625,-122.65625
7237,40,95,50.96875,-122.59375
7238,40,94,50.96875,-122.65625
7239,39,94,50.90625,-122.65625
7240,40,84,50.96875,-123.28125
7241,40,85,50.96875,-123.21875
7242,39,85,50.90625,-123.21875
7243,39,86,50.90625,-123.15625
